,ID,saldo_var30,var15,saldo_var5,ind_var30,var38,TARGET
9760,19611,0.0,24,0.0,0,362324.43,0
9761,19615,15.0,28,15.0,1,69240.87,0
9762,19617,0.0,23,0.0,0,178387.74,0
9763,19619,0.0,24,0.0,0,275268.03,0
9764,19620,0.0,58,0.0,0,119557.92,0
9765,19627,3.0,27,3.0,1,166835.07,0
9766,19629,3.0,23,3.0,1,156521.94,0
9767,19630,1200.0,41,1200.0,1,155563.65,0
9768,19632,97492.83,34,7.83,1,117310.979016494,0
9769,19633,3.9,42,3.9,1,78580.23,0
9770,19634,3003.0,39,3.0,1,117310.979016494,1
9771,19640,0.0,26,0.0,0,163945.11,0
9772,19644,24600.0,34,0.0,1,117310.979016494,0
9773,19645,0.0,23,0.0,0,53334.24,0
9774,19651,3000.0,44,3000.0,1,66825.9,0
9775,19654,3.0,24,3.0,1,118936.68,0
9776,19655,0.0,37,0.0,0,117689.49,0
9777,19656,0.0,23,0.0,0,118895.88,0
9778,19658,90.0,22,90.0,1,51669.09,0
9779,19660,3.0,50,3.0,1,61420.29,0
9780,19662,0.0,55,0.0,0,117310.979016494,0
9781,19663,0.0,24,0.0,0,64485.72,0
9782,19664,3.0,23,3.0,1,156049.44,0
9783,19665,30.0,76,30.0,1,71033.88,0
9784,19666,0.0,26,0.0,0,15406.44,0
9785,19668,315.0,38,315.0,1,938936.76,0
9786,19670,690.0,23,690.0,1,83525.37,0
9787,19672,0.0,23,0.0,0,37342.05,0
9788,19674,183.0,23,183.0,1,72138.18,0
9789,19675,0.0,29,0.0,0,46686.45,0
9790,19676,9118.11,39,0.0,1,105525.21,0
9791,19679,210.0,23,210.0,1,117310.979016494,0
9792,19680,54061.35,30,61.35,1,117310.979016494,0
9793,19682,6222.06,41,6222.06,1,132537.27,0
9794,19685,45060.0,42,0.0,1,571353.6,0
9795,19688,3.0,24,3.0,1,117310.979016494,0
9796,19689,0.0,23,0.0,0,58456.56,0
9797,19690,0.0,24,0.0,0,172164.99,0
9798,19691,3.0,33,3.0,1,18212.85,0
9799,19692,0.0,25,0.0,0,125524.77,0
9800,19700,120.0,23,120.0,1,117310.979016494,0
9801,19702,3.0,26,3.0,1,175224.99,0
9802,19706,3.0,25,3.0,1,101343.54,0
9803,19709,16405.74,41,16405.74,1,170930.43,0
9804,19710,19296.78,69,19296.78,1,64837.89,0
9805,19712,30.0,25,30.0,1,117310.979016494,0
9806,19715,1450.83,39,1450.83,1,95123.67,0
9807,19716,3.0,23,3.0,1,131860.47,0
9808,19717,3.0,25,3.0,1,112419.51,0
9809,19719,30.0,23,30.0,1,220786.77,0
9810,19720,60.0,24,60.0,1,172525.35,0
9811,19721,3.0,23,3.0,1,187512.93,0
9812,19722,15.0,43,15.0,1,66702.3,0
9813,19723,90.0,23,90.0,1,70014.51,0
9814,19726,2295.0,43,2295.0,1,62944.23,0
9815,19727,0.0,23,0.0,0,100939.59,0
9816,19731,0.0,35,0.0,0,93482.91,0
9817,19732,423.0,34,423.0,1,117310.979016494,0
9818,19733,60.0,30,60.0,1,102521.49,0
9819,19737,31.35,38,31.35,1,117310.979016494,0
9820,19738,3.0,27,3.0,1,78188.1,0
9821,19743,90.0,24,90.0,1,117310.979016494,0
9822,19747,31121.97,36,3.0,1,121033.98,0
9823,19749,0.0,39,0.0,0,130663.77,0
9824,19751,300180.0,40,0.0,1,46940.58,0
9825,19753,30.0,56,30.0,1,33168.09,0
9826,19755,38.28,33,38.28,1,54312.48,0
9827,19757,180.06,37,0.0,1,119810.16,1
9828,19761,3.0,32,3.0,1,36084.78,0
9829,19763,3.0,26,3.0,1,120490.11,0
9830,19766,68299.17,39,2299.17,1,117310.979016494,0
9831,19767,3.0,30,3.0,1,91388.79,0
9832,19769,0.0,23,0.0,0,61034.94,0
9833,19770,3.0,23,3.0,1,117310.979016494,0
9834,19771,2.7,46,0.0,1,63758.76,0
9835,19777,35862.39,57,35862.39,1,145964.85,0
9836,19779,0.0,34,0.0,0,131963.85,0
9837,19780,0.0,23,0.0,0,126544.89,0
9838,19781,240.0,48,240.0,1,117310.979016494,0
9839,19784,1336.08,30,1336.08,1,147546.87,0
9840,19786,150.0,49,150.0,1,435614.07,0
9841,19789,437.49,39,437.49,1,460055.1,0
9842,19790,3.0,23,3.0,1,70086.27,0
9843,19793,1.5,25,1.5,1,92603.28,0
9844,19795,216614.79,40,14114.79,1,63306.84,0
9845,19796,401.91,38,401.91,1,86412.15,0
9846,19797,90.0,26,90.0,1,117310.979016494,0
9847,19799,0.0,42,0.0,0,117310.979016494,1
9848,19800,0.0,49,0.0,0,119907.21,0
9849,19802,90.0,23,90.0,1,137669.13,0
9850,19804,1500.0,38,1500.0,1,95284.53,0
9851,19805,0.0,23,0.0,0,44945.04,0
9852,19808,3.0,26,3.0,1,67907.31,0
9853,19809,90.0,44,90.0,1,117310.979016494,0
9854,19811,60000.0,47,0.0,1,82980.15,0
9855,19813,3.0,43,3.0,1,73878.06,0
9856,19814,0.0,23,0.0,0,268396.71,0
9857,19815,150.0,23,150.0,1,96730.23,0
9858,19816,120.0,34,120.0,1,111871.56,0
9859,19818,3.0,23,3.0,1,77411.67,0
9860,19820,43.29,38,43.29,1,59724.75,0
9861,19821,0.0,23,0.0,0,44399.22,0
9862,19822,226494.33,48,3.0,1,80621.67,0
9863,19823,90.0,24,90.0,1,248320.74,0
9864,19829,150001.5,96,1.5,1,169137.96,0
9865,19830,30.0,31,30.0,1,152162.22,0
9866,19831,1412.04,54,1412.04,1,69864.42,0
9867,19833,2556.0,31,2556.0,1,219407.88,0
9868,19834,0.0,24,0.0,0,156835.17,0
9869,19835,0.0,32,0.0,0,72205.11,0
9870,19837,63.0,34,63.0,1,34933.32,0
9871,19838,3.0,24,3.0,1,165980.55,0
9872,19840,3900.42,11,0.0,1,140704.89,0
9873,19841,2764.56,47,0.0,1,79461.9,0
9874,19843,30.78,37,30.78,1,55275.96,0
9875,19846,1862.91,38,1862.91,1,125712.75,0
9876,19847,24.33,23,24.33,1,156870.51,0
9877,19850,90.0,24,90.0,1,82285.35,0
9878,19852,1196.52,29,1196.52,1,117310.979016494,0
9879,19856,13.8,23,13.8,1,67629.51,0
9880,19857,2829.66,72,0.0,1,117310.979016494,0
9881,19858,3930.0,44,3930.0,1,61082.1,0
9882,19859,1205.61,32,1205.61,1,44542.29,0
9883,19861,1080.03,25,0.0,1,310736.7,0
9884,19863,-57.03,29,-57.03,1,117310.979016494,0
9885,19864,0.0,40,0.0,0,99652.02,0
9886,19866,210003.0,51,3.0,1,139012.86,0
9887,19872,3003.0,45,3003.0,1,91452.54,0
9888,19878,30.0,23,30.0,1,117310.979016494,0
9889,19879,120000.0,52,0.0,1,92143.83,0
9890,19882,0.0,23,0.0,0,57549.9,0
9891,19883,90.0,26,90.0,1,67375.26,0
9892,19884,3.0,23,3.0,1,21844.65,0
9893,19885,0.0,23,0.0,0,136123.95,0
9894,19888,0.0,32,0.0,0,50256.66,0
9895,19889,26466.9,59,26466.9,1,54396.66,0
9896,19890,0.0,23,0.0,0,65775.96,0
9897,19891,103.2,24,103.2,1,58825.62,0
9898,19895,0.0,54,0.0,0,24823.38,0
9899,19897,180300.0,76,300.0,1,156636.57,0
9900,19900,1455.24,50,1455.24,1,59729.04,0
9901,19905,301.92,34,301.92,1,67054.02,0
9902,19907,422400.0,49,1500.0,1,117310.979016494,0
9903,19908,16.8,23,16.8,1,117310.979016494,0
9904,19909,3.0,26,3.0,1,117310.979016494,0
9905,19910,0.93,26,0.93,1,72283.59,0
9906,19912,15.0,25,15.0,1,117310.979016494,0
9907,19914,15.48,23,15.48,1,123895.5,0
9908,19915,3.0,23,3.0,1,158797.77,0
9909,19916,270.0,46,0.0,1,76200.09,1
9910,19917,90.0,22,90.0,1,117310.979016494,0
9911,19918,0.0,23,0.0,0,58155.48,0
9912,19920,12.63,53,0.0,1,79048.29,1
9913,19922,0.0,44,0.0,0,69446.04,0
9914,19923,0.0,23,0.0,0,197176.38,0
9915,19924,0.0,42,0.0,0,25145.46,0
9916,19925,2453.82,23,0.0,1,171323.4,0
9917,19927,0.0,29,0.0,0,117310.979016494,0
9918,19928,90.0,23,90.0,1,72912.24,0
9919,19931,66177.42,77,15.0,1,191252.46,0
9920,19932,30.0,55,0.0,1,123763.86,0
9921,19933,0.0,23,0.0,0,117310.979016494,0
9922,19934,0.0,80,0.0,0,94451.04,1
9923,19935,5651.4,39,5651.4,1,80802.57,0
9924,19936,3.0,35,3.0,1,56186.19,1
9925,19937,176858.94,48,26707.2,1,260496.81,0
9926,19938,0.0,23,0.0,0,64690.62,0
9927,19941,0.0,45,0.0,0,161860.2,0
9928,19942,0.0,29,0.0,0,178970.91,0
9929,19943,3279.72,31,3279.72,1,62377.56,0
9930,19944,15.96,32,15.96,1,65064.33,0
9931,19946,15.0,27,15.0,1,122034.63,0
9932,19948,41527.62,45,0.0,1,56045.4,0
9933,19950,0.0,75,0.0,0,85188.87,0
9934,19952,150000.0,23,0.0,1,98492.7,0
9935,19953,5882.52,49,5882.52,1,69166.65,0
9936,19954,3.0,23,3.0,1,75243.3,0
9937,19955,26055.66,54,0.0,1,117310.979016494,0
9938,19956,90.0,23,90.0,1,101955.81,0
9939,19957,120.0,23,120.0,1,148310.79,0
9940,19958,39030.0,93,39030.0,1,70032.99,1
9941,19959,90.0,23,90.0,1,65920.53,0
9942,19960,3.0,23,3.0,1,117310.979016494,0
9943,19961,0.0,25,0.0,0,47272.35,0
9944,19962,3.0,23,3.0,1,73634.34,0
9945,19963,3.0,37,3.0,1,141410.25,0
9946,19966,3.0,24,3.0,1,71412.63,0
9947,19973,6.99,40,6.99,1,40934.4,1
9948,19977,3.0,24,3.0,1,58549.98,0
9949,19978,3.0,30,3.0,1,117310.979016494,0
9950,19979,30.0,45,30.0,1,76532.22,0
9951,19980,12.0,23,12.0,1,117310.979016494,0
9952,19981,3.0,23,3.0,1,117310.979016494,0
9953,19984,3.0,24,3.0,1,62505.99,0
9954,19986,3.0,29,3.0,1,141042.0,0
9955,19987,30.63,23,30.63,1,63351.81,0
9956,19988,3.0,23,3.0,1,66645.39,0
9957,19991,0.0,23,0.0,0,86499.39,0
9958,19993,90.0,23,90.0,1,64523.19,0
9959,19994,0.0,30,0.0,0,392785.05,0
9960,19996,1326.9,47,1326.9,1,93543.99,0
9961,20004,0.0,38,0.0,0,87086.43,0
9962,20005,0.0,39,0.0,0,117310.979016494,0
9963,20006,1977.15,41,1977.15,1,433334.52,0
9964,20008,3.0,23,3.0,1,127730.1,0
9965,20010,3.0,23,3.0,1,117310.979016494,0
9966,20012,0.0,43,0.0,0,36260.49,0
9967,20015,90.0,22,90.0,1,81319.38,0
9968,20016,0.0,52,0.0,0,49713.18,0
9969,20019,90063.0,42,63.0,1,117310.979016494,0
9970,20021,30.0,28,30.0,1,30847.59,0
9971,20023,0.0,33,0.0,0,117310.979016494,0
9972,20024,0.0,30,0.0,0,113005.23,0
9973,20025,3.0,29,3.0,1,47593.53,0
9974,20027,3.0,25,3.0,1,69698.64,0
9975,20030,90.0,33,90.0,1,117310.979016494,0
9976,20033,321.72,36,321.72,1,39504.45,0
9977,20035,0.0,43,0.0,0,225318.54,0
9978,20036,0.0,23,0.0,0,48351.36,0
9979,20037,90.0,22,90.0,1,96827.97,0
9980,20039,90.0,49,90.0,1,117310.979016494,0
9981,20040,90.0,23,90.0,1,117310.979016494,0
9982,20042,15.0,23,15.0,1,59193.75,0
9983,20044,15.0,39,15.0,1,81998.85,0
9984,20046,60.9,23,60.9,1,58474.38,0
9985,20048,3.0,50,3.0,1,45547.17,0
9986,20049,0.0,23,0.0,0,155497.5,0
9987,20050,0.0,26,0.0,0,185167.89,0
9988,20052,3.0,27,3.0,1,117310.979016494,0
9989,20053,3.0,23,3.0,1,56514.12,0
9990,20055,30.0,39,30.0,1,117310.979016494,0
9991,20057,28.74,39,28.74,1,117310.979016494,0
9992,20060,0.0,23,0.0,0,196449.21,0
9993,20063,120.0,22,120.0,1,117310.979016494,0
9994,20064,0.0,24,0.0,0,59427.9,0
9995,20069,750.0,52,750.0,1,27745.74,1
9996,20070,42.93,23,42.93,1,120468.09,0
9997,20071,0.0,37,0.0,0,98462.88,0
9998,20072,15.0,24,15.0,1,102070.77,0
9999,20074,18000.0,40,0.0,1,55804.41,0
10000,20077,300.0,65,300.0,1,280008.33,0
10001,20078,30.18,26,30.18,1,117971.19,0
10002,20081,0.0,23,0.0,0,211286.13,0
10003,20084,3.0,25,3.0,1,99286.65,0
10004,20086,3.0,25,3.0,1,117310.979016494,0
10005,20087,120.0,33,120.0,1,56780.64,0
10006,20088,3.0,23,3.0,1,117310.979016494,0
10007,20091,3938.28,44,3938.28,1,104779.11,0
10008,20093,3.0,24,3.0,1,117310.979016494,0
10009,20094,5031.03,32,5031.03,1,138413.46,0
10010,20095,0.0,45,0.0,0,65799.45,0
10011,20096,0.0,39,0.0,0,103239.15,0
10012,20097,3.0,22,3.0,1,70338.6,0
10013,20099,2076.15,31,2076.15,1,130667.97,1
10014,20100,1.5,38,1.5,1,127537.53,0
10015,20101,30.0,23,30.0,1,116470.47,0
10016,20103,217091.52,39,233.52,1,67730.49,0
10017,20105,0.0,50,0.0,0,47088.99,0
10018,20106,18003.0,23,18003.0,1,117310.979016494,0
10019,20111,15.0,53,15.0,1,32613.33,0
10020,20112,3.0,43,3.0,1,86696.01,0
10021,20115,90.0,23,90.0,1,123364.8,0
10022,20116,0.0,23,0.0,0,167219.46,0
10023,20117,3.0,35,3.0,1,81878.28,0
10024,20118,30.0,53,30.0,1,109970.52,0
10025,20119,0.0,27,0.0,0,204285.06,0
10026,20121,0.0,23,0.0,0,77112.45,0
10027,20124,1484.82,41,1484.82,1,99872.28,0
10028,20125,0.0,23,0.0,0,216024.0,0
10029,20127,3.0,23,3.0,1,66230.46,0
10030,20128,0.0,32,0.0,0,121419.42,0
10031,20129,16354.74,38,154.74,1,67640.1,0
10032,20132,0.0,23,0.0,0,360923.58,0
10033,20133,3.0,26,3.0,1,104175.18,0
10034,20134,417.21,36,417.21,1,113172.57,0
10035,20135,126015.0,45,15.0,1,117310.979016494,0
10036,20139,3.0,29,3.0,1,38745.0,0
10037,20141,0.87,27,0.87,1,39130.02,0
10038,20148,0.0,23,0.0,0,148953.78,0
10039,20150,0.0,23,0.0,0,180986.43,0
10040,20151,126006.0,42,6.0,1,100843.35,0
10041,20154,0.0,36,0.0,0,44643.48,0
10042,20159,0.0,23,0.0,0,89374.62,0
10043,20160,90.0,45,90.0,1,74873.34,0
10044,20161,3.0,25,3.0,1,54329.13,0
10045,20162,0.0,34,0.0,0,68127.15,0
10046,20163,0.0,33,0.0,0,163432.47,0
10047,20164,13392.9,46,1392.9,1,84000.03,0
10048,20165,3.0,28,3.0,1,262379.97,0
10049,20166,0.0,50,0.0,0,37797.48,0
10050,20169,90.0,23,90.0,1,117310.979016494,0
10051,20174,0.0,26,0.0,0,117310.979016494,0
10052,20177,0.0,23,0.0,0,132953.04,0
10053,20178,0.0,23,0.0,0,117310.979016494,0
10054,20179,0.0,23,0.0,0,170352.63,0
10055,20180,90.0,24,90.0,1,45930.33,0
10056,20181,90000.0,47,0.0,1,113332.8,0
10057,20182,1171.53,32,1171.53,1,82994.79,0
10058,20184,2877.63,33,2877.63,1,117310.979016494,0
10059,20186,0.0,48,0.0,0,117310.979016494,1
10060,20187,28277.28,38,28277.28,1,96504.93,0
10061,20193,753.0,23,753.0,1,76148.28,0
10062,20194,210255.03,52,0.0,1,117310.979016494,0
10063,20195,3.0,25,3.0,1,117310.979016494,0
10064,20196,93.0,23,93.0,1,106754.1,0
10065,20197,0.0,27,0.0,0,85918.14,0
10066,20198,3.0,28,3.0,1,117310.979016494,0
10067,20200,0.0,30,0.0,0,98683.95,0
10068,20203,90.0,25,90.0,1,125734.8,0
10069,20204,0.0,23,0.0,0,293246.64,0
10070,20207,0.0,33,0.0,0,111867.6,0
10071,20208,3.0,54,3.0,1,117310.979016494,1
10072,20210,0.0,23,0.0,0,117310.979016494,0
10073,20212,1630.41,51,1630.41,1,117310.979016494,0
10074,20213,204.0,34,204.0,1,167481.18,0
10075,20215,11921.79,42,11921.79,1,117310.979016494,0
10076,20217,15.0,25,15.0,1,87775.05,0
10077,20219,76.08,23,76.08,1,156097.2,0
10078,20220,0.0,24,0.0,0,36853.41,0
10079,20221,0.0,23,0.0,0,117310.979016494,0
10080,20224,0.0,32,0.0,0,78135.3,0
10081,20226,3.0,31,3.0,1,93911.31,0
10082,20229,310380.09,54,3.0,1,89674.83,0
10083,20231,7.86,25,7.86,1,117310.979016494,0
10084,20232,12.78,46,0.0,1,123244.8,0
10085,20234,1921.2,44,1921.2,1,108887.67,1
10086,20237,3.0,62,3.0,1,216274.92,0
10087,20238,90.0,23,90.0,1,100952.28,0
10088,20240,3.0,23,3.0,1,102844.47,0
10089,20241,0.0,72,0.0,0,117310.979016494,0
10090,20244,0.0,42,0.0,0,73480.86,0
10091,20245,0.0,24,0.0,0,226763.67,0
10092,20249,3.0,38,3.0,1,117310.979016494,0
10093,20251,0.0,24,0.0,0,78181.35,0
10094,20253,3.0,24,3.0,1,127908.33,0
10095,20257,0.0,39,0.0,0,118936.29,0
10096,20260,3.0,26,3.0,1,117310.979016494,0
10097,20262,252000.0,43,0.0,1,89755.83,0
10098,20263,3.0,29,3.0,1,117310.979016494,0
10099,20264,90.0,23,90.0,1,76058.28,0
10100,20267,7310.19,32,648.3,1,424422.18,0
10101,20270,90.0,23,90.0,1,32899.89,0
10102,20271,90.0,23,90.0,1,117310.979016494,0
10103,20277,90.0,23,90.0,1,246651.42,0
10104,20278,370.23,41,370.23,1,55752.36,0
10105,20279,3.0,28,3.0,1,117310.979016494,0
10106,20283,3.0,33,3.0,1,35950.2,0
10107,20284,3.0,24,3.0,1,136363.59,0
10108,20286,924.0,34,924.0,1,45455.88,0
10109,20288,90.0,23,90.0,1,93290.49,0
10110,20289,3136.02,33,3136.02,1,146662.26,0
10111,20290,39000.0,82,0.0,1,125805.6,0
10112,20293,3.0,24,3.0,1,40921.71,0
10113,20294,50635.2,34,202.8,1,81233.4,0
10114,20295,0.0,24,0.0,0,117310.979016494,0
10115,20296,3.0,25,3.0,1,198616.62,0
10116,20297,3.0,23,3.0,1,111174.24,0
10117,20298,0.33,31,0.0,1,302912.94,0
10118,20303,3823.38,48,3823.38,1,117310.979016494,0
10119,20304,3.0,23,3.0,1,117310.979016494,0
10120,20306,191.88,23,191.88,1,117310.979016494,0
10121,20309,0.0,29,0.0,0,117310.979016494,0
10122,20312,18.6,43,0.0,1,48062.7,0
10123,20313,0.0,26,0.0,0,692172.81,0
10124,20314,48.78,55,48.78,1,339578.52,0
10125,20316,3.0,23,3.0,1,85878.39,0
10126,20317,78060.0,34,60.0,1,207634.77,0
10127,20318,3.0,28,3.0,1,79330.53,0
10128,20320,123.0,25,123.0,1,34542.9,0
10129,20321,1625.28,37,1625.28,1,86316.36,0
10130,20323,0.0,41,0.0,0,117310.979016494,0
10131,20324,3.0,87,3.0,1,56859.36,0
10132,20325,0.0,23,0.0,0,117310.979016494,0
10133,20331,0.0,23,0.0,0,54510.6,0
10134,20333,0.0,26,0.0,0,117310.979016494,0
10135,20334,3.0,23,3.0,1,117310.979016494,0
10136,20335,30.0,32,30.0,1,91781.64,0
10137,20337,3.0,24,3.0,1,117310.979016494,0
10138,20338,216270.3,79,3.0,1,117310.979016494,0
10139,20339,330003.0,38,3.0,1,56159.22,0
10140,20340,90.0,39,90.0,1,58772.4,0
10141,20341,1819.65,43,1819.65,1,45682.47,0
10142,20343,330.0,48,330.0,1,117310.979016494,0
10143,20346,192.0,23,192.0,1,75845.04,0
10144,20348,3.0,23,3.0,1,117310.979016494,0
10145,20349,372162.81,59,0.0,1,117310.979016494,0
10146,20353,150.0,37,150.0,1,117310.979016494,0
10147,20357,3.0,23,3.0,1,100433.52,0
10148,20358,225.0,50,225.0,1,35607.6,0
10149,20359,3.0,23,3.0,1,112588.68,0
10150,20360,90.0,27,90.0,1,120186.06,0
10151,20365,3.0,24,3.0,1,145137.27,0
10152,20366,3458077.32,62,0.0,1,183352.59,0
10153,20367,6.0,24,6.0,1,94053.09,0
10154,20369,3.0,24,3.0,1,96906.39,0
10155,20370,0.0,23,0.0,0,73211.07,0
10156,20371,3.0,32,3.0,1,190841.19,0
10157,20372,0.0,49,0.0,0,190186.44,0
10158,20373,0.0,23,0.0,0,117440.73,0
10159,20374,10198.86,37,10198.86,1,117310.979016494,0
10160,20375,126.0,31,126.0,1,75701.43,0
10161,20376,401.76,56,45.0,1,58685.94,0
10162,20377,0.0,39,0.0,0,62620.11,1
10163,20378,90.0,30,90.0,1,95856.06,0
10164,20379,0.0,23,0.0,0,117310.979016494,0
10165,20380,15.0,30,15.0,1,27507.39,0
10166,20381,3.0,23,3.0,1,104872.53,0
10167,20383,0.0,26,0.0,0,73045.35,0
10168,20384,0.0,23,0.0,0,70401.66,0
10169,20386,46575.0,61,900.0,1,187068.15,0
10170,20391,1350.0,23,1350.0,1,47561.16,0
10171,20392,3.0,23,3.0,1,56573.97,0
10172,20393,90150.0,58,150.0,1,154616.46,0
10173,20395,0.0,23,0.0,0,98409.03,1
10174,20398,3.0,24,3.0,1,20120.19,0
10175,20399,572.88,39,572.88,1,479313.72,0
10176,20401,1616.88,31,1616.88,1,108124.35,0
10177,20402,0.0,56,0.0,0,165352.53,0
10178,20403,0.0,57,0.0,0,27411.51,0
10179,20408,3.0,24,3.0,1,117310.979016494,0
10180,20409,0.0,24,0.0,0,166955.76,0
10181,20410,0.0,26,0.0,0,117310.979016494,0
10182,20411,0.0,53,0.0,0,36923.91,0
10183,20412,0.0,39,0.0,0,80606.82,0
10184,20414,90.0,23,90.0,1,56361.96,0
10185,20416,90.0,23,90.0,1,73974.93,0
10186,20423,0.0,42,0.0,0,48051.51,0
10187,20424,0.0,42,0.0,0,40635.9,0
10188,20427,5.82,23,5.82,1,157813.8,0
10189,20429,0.0,28,0.0,0,152823.57,1
10190,20431,1172.67,39,1172.67,1,69426.75,0
10191,20433,3.0,27,3.0,1,156354.48,0
10192,20438,56.22,52,56.22,1,58639.02,0
10193,20440,3.0,25,3.0,1,103655.22,0
10194,20441,90000.0,35,0.0,1,270433.65,0
10195,20443,0.0,42,0.0,0,279802.2,0
10196,20444,913.92,44,913.92,1,123921.93,0
10197,20446,0.0,23,0.0,0,124941.39,0
10198,20449,15.0,30,15.0,1,69658.5,0
10199,20450,3.0,29,3.0,1,117310.979016494,0
10200,20451,8.37,31,8.37,1,37138.38,0
10201,20452,0.0,26,0.0,0,59367.3,0
10202,20453,41100.0,48,41100.0,1,83915.7,0
10203,20454,183.0,25,183.0,1,127218.24,0
10204,20455,3.0,26,3.0,1,117310.979016494,0
10205,20456,0.0,56,0.0,0,129413.91,1
10206,20457,90.0,23,90.0,1,295722.72,0
10207,20458,3.0,26,3.0,1,136565.88,0
10208,20459,3.0,30,3.0,1,40415.61,0
10209,20463,0.0,23,0.0,0,117310.979016494,0
10210,20465,14.31,52,0.0,1,65303.1,0
10211,20467,3.0,23,3.0,1,59318.52,0
10212,20468,0.0,23,0.0,0,137627.85,0
10213,20470,3.0,23,3.0,1,75346.71,0
10214,20472,3.0,23,3.0,1,75144.09,0
10215,20474,3.0,23,3.0,1,117310.979016494,0
10216,20476,3.0,25,3.0,1,98455.8,0
10217,20477,36.0,38,36.0,1,66875.49,0
10218,20480,0.0,38,0.0,0,117310.979016494,0
10219,20483,90.0,22,90.0,1,122731.77,0
10220,20484,4994.1,25,4994.1,1,399677.67,0
10221,20487,3.0,28,3.0,1,46035.57,0
10222,20490,254.13,36,254.13,1,117310.979016494,1
10223,20491,3.0,27,3.0,1,170817.39,0
10224,20497,243.87,34,243.87,1,83715.75,0
10225,20498,105112.5,50,0.0,1,62962.92,0
10226,20499,974.52,61,974.52,1,68851.92,0
10227,20500,90.0,23,90.0,1,106961.34,0
10228,20502,3.0,23,3.0,1,88483.47,0
10229,20503,18214.98,47,0.0,1,84190.05,0
10230,20505,0.0,23,0.0,0,117310.979016494,0
10231,20508,0.0,58,0.0,0,139830.81,0
10232,20510,0.0,36,0.0,0,117310.979016494,1
10233,20511,0.0,24,0.0,0,51209.7,0
10234,20516,96009.0,46,9.0,1,53563.41,0
10235,20520,15.0,23,15.0,1,91559.82,0
10236,20521,3.0,30,3.0,1,98891.94,0
10237,20522,0.0,23,0.0,0,117310.979016494,0
10238,20524,15.0,23,15.0,1,58598.31,0
10239,20527,11109.0,23,11109.0,1,133425.9,0
10240,20529,3.0,25,3.0,1,46300.35,0
10241,20530,62.58,50,0.0,1,173310.81,0
10242,20532,300.66,43,0.0,1,117310.979016494,0
10243,20533,90.0,25,90.0,1,117310.979016494,0
10244,20534,3.0,23,3.0,1,117310.979016494,0
10245,20535,3.0,49,3.0,1,102547.47,0
10246,20537,90.0,24,90.0,1,63813.72,0
10247,20538,392.04,45,392.04,1,99274.17,0
10248,20539,3.0,24,3.0,1,154491.12,0
10249,20542,0.0,51,0.0,0,117310.979016494,0
10250,20543,57.33,59,57.33,1,164273.94,0
10251,20547,0.0,39,0.0,0,114673.77,0
10252,20549,3.0,26,3.0,1,93137.22,0
10253,20550,3.0,30,3.0,1,70952.88,0
10254,20551,0.0,24,0.0,0,155645.94,0
10255,20552,0.0,24,0.0,0,117310.979016494,0
10256,20554,12015.0,59,15.0,1,106786.38,0
10257,20556,2970.0,39,2970.0,1,63871.62,0
10258,20557,10.98,54,10.98,1,117310.979016494,0
10259,20560,0.0,23,0.0,0,197196.9,0
10260,20563,0.0,23,0.0,0,100020.36,0
10261,20566,60303.0,43,0.0,1,117310.979016494,0
10262,20567,665.94,40,0.0,1,163051.56,0
10263,20571,0.0,23,0.0,0,59656.74,0
10264,20574,732.36,30,0.0,1,131824.14,0
10265,20577,523.32,43,523.32,1,42752.79,0
10266,20578,90.0,23,90.0,1,38046.0,0
10267,20579,0.0,50,0.0,0,58851.06,0
10268,20581,555.72,23,555.72,1,30916.17,0
10269,20583,0.0,56,0.0,0,68782.98,0
10270,20585,3.0,23,3.0,1,72678.33,0
10271,20586,3.0,24,3.0,1,78686.22,0
10272,20587,0.0,23,0.0,0,27444.87,0
10273,20589,13247.94,38,13247.94,1,84567.84,0
10274,20591,0.0,42,0.0,0,163541.16,0
10275,20592,3.0,24,3.0,1,44930.67,0
10276,20598,4905.18,29,4905.18,1,178515.3,0
10277,20599,10603.71,90,0.0,1,32196.69,0
10278,20600,4500.0,31,0.0,1,64904.31,0
10279,20601,150.0,36,150.0,1,93168.93,0
10280,20609,0.0,26,0.0,0,100206.21,0
10281,20611,3.0,25,3.0,1,103857.09,0
10282,20614,30.0,24,30.0,1,52597.2,0
10283,20615,0.0,23,0.0,0,45557.25,0
10284,20616,3.0,28,3.0,1,39603.21,0
10285,20617,0.0,32,0.0,0,130473.66,0
10286,20618,90.0,28,90.0,1,117310.979016494,0
10287,20619,3.0,29,3.0,1,56685.21,0
10288,20621,90.0,23,90.0,1,97100.49,0
10289,20623,0.0,23,0.0,0,68941.92,0
10290,20624,0.0,25,0.0,0,117310.979016494,0
10291,20625,3.0,23,3.0,1,99006.54,0
10292,20630,3.0,24,3.0,1,20465.82,0
10293,20631,2280.0,31,2280.0,1,126624.69,0
10294,20632,90.0,54,90.0,1,117310.979016494,0
10295,20634,77553.42,42,9000.0,1,127394.19,0
10296,20636,0.0,49,0.0,0,79898.13,0
10297,20640,0.0,27,0.0,0,140669.58,0
10298,20642,3.0,23,3.0,1,22353.84,0
10299,20646,0.0,39,0.0,0,117310.979016494,0
10300,20647,0.0,23,0.0,0,118505.52,0
10301,20648,0.0,44,0.0,0,115938.63,0
10302,20650,3.0,30,3.0,1,81224.49,0
